"","BLC_I","BLC_NAME","NADSKUPINA_ID","NADSKUPINA_NAME","SPU_ID","SPU_NAME","PU_ID","PU_NAME","POL_ID","POL_NAME","PRG_ID","PRG_NAME","POD_ID","POD_NAME","SPP2015","SPP2016","SPP2018"
"226","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",20,"SOCIALNA VARNOST",2005,"Družinski prejemki in starševska nadomestila",200501,"Družinski prejemki in starševska nadomestila",592345448.2,561747254,554945353
"227","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",20,"SOCIALNA VARNOST",2006,"Programi v pomoè družini",200601,"Programi v pomoè družini",3689649.22,4056244,2929444
"228","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",20,"SOCIALNA VARNOST",2007,"Rejništvo",200701,"Rejništvo",6720000,6234000,6234000
"229","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",20,"SOCIALNA VARNOST",2008,"Dolgotrajna oskrba",200801,"Dolgotrajna oskrba",3506916,2572385,4122000
"230","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",20,"SOCIALNA VARNOST",2008,"Dolgotrajna oskrba",200802,"Spodbujanje izvajanja storitve pomoè na domu",1900000,3300000,3e+06
"231","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",20,"SOCIALNA VARNOST",2009,"Varstvo obolelih in bolniška nadomestila",200901,"Plaèilo odškodnin obolelim za azbestozo",572238,1021000,1121000
"232","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2613,"Inšpektorat RS za delo",10,"TRG DELA IN DELOVNI POGOJI",1001,"Urejanje sistema in podporne dejavnosti na podroèju trga dela ter storitve za trg dela",100101,"Urejanje in nadzor na podroèju dela",4662352,4891714,4778712.68
"233","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30302,"Èlanstvo v mednarodnih institucijah",419850,535000,535000
"234","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1701,"Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva",170101,"Urejanje in razvoj na podroèju zdravstva",10860301.13,9346247.01,11725117.99
"235","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1701,"Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva",170102,"Podporne dejavnosti in nadzor na podroèju zdravstva",1814590,1476748,1491756
"236","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1701,"Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva",170103,"Mednarodno sodelovanje na podroèju zdravstva",280873,380873,380873
"237","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1702,"Primarno zdravstveno varstvo",170201,"Investicijska vlaganja na primarni ravni",467670,467670,467670
"238","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1703,"Sekundarno in terciarno zdravstveno varstvo",170301,"Investicijska vlaganja na sekundarni in terciarni ravni",46671023.23,38656822.51,48415120.03
"239","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1705,"Oskrba z zdravili in medicinskimi pripomoèki",170501,"Uèinkovito zdravljenje z dragimi zdravili",739179,669179,669179
"240","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1706,"Programi javnega zdravja",170601,"Naloge javnega zdravja",7758457.34,7758068.48,16989888.31
"241","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1707,"Drugi programi na podroèju zdravstva",170701,"Presaditve, transfuzije, odškodnine (cepiva, kri)",1665751.05,1690571,1807571
"242","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1707,"Drugi programi na podroèju zdravstva",170702,"Delovanje nujne medicinske pomoèi in zdravstva v izrednih razmerah",102215,2e+05,2e+05
"243","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2711,"Ministrstvo za zdravje",17,"ZDRAVSTVENO VARSTVO",1707,"Drugi programi na podroèju zdravstva",170703,"Zdravstveno varstvo nezavarovanih in socialno ogroženih",11240799.75,11240800,11240800
"244","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2713,"Zdravstveni inšpektorat RS",17,"ZDRAVSTVENO VARSTVO",1701,"Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva",170102,"Podporne dejavnosti in nadzor na podroèju zdravstva",4202221.6,4237228,4405618.01
"245","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2715,"Urad RS za kemikalije",17,"ZDRAVSTVENO VARSTVO",1701,"Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva",170104,"Urejanje na podroèju kemikalij",1084451,1090875.44,1209210
"246","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",27,"MINISTRSTVO ZA ZDRAVJE",2717,"Uprava RS za varstvo pred sevanji",17,"ZDRAVSTVENO VARSTVO",1701,"Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva",170105,"Urejanje na podroèju varstva pred sevanji",341277.99,386970,421851
"247","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30302,"Èlanstvo v mednarodnih institucijah",1120578,750000,1730000
"248","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",501,"Urejanje sistema in podporne dejavnosti na podroèju znanosti in tehnologije",50101,"Programi Organizacije Združenih narodov za izobraževanje, znanost in kulturo - UNESCO",258005,248000,248000
"249","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",502,"Znanstveno raziskovalna dejavnost",50201,"Raziskovalni programi in projekti",91219078.63,143104310,196333879.5
"250","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",502,"Znanstveno raziskovalna dejavnost",50202,"Mednarodne aktivnosti na podroèju znanosti",4955018.76,2989875.37,2534606
"251","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",502,"Znanstveno raziskovalna dejavnost",50204,"Podpora raziskovalni infrastrukturi",39384095.84,11656685,14630009
"252","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",503,"Èloveški viri v podporo znanosti",50302,"Mladi raziskovalci, mobilnost in spodbude najboljšim raziskovalcem",24432715.08,170000,170000
"253","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50403,"Podpora tehnološkim razvojnim projektom",825243,NA,NA
"254","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50501,"Urejanje podroèja informacijske družbe in elektronskih komunikacij",6131476.65,5692317,4912635
"255","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50503,"Razvoj in promocija na podroèju elektronskih komunikacij",234650,2e+05,NA
"256","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",10,"TRG DELA IN DELOVNI POGOJI",1002,"APZ - Usposabljanje in izobraževanje",100201,"Usposabljanje in izobraževanje",2164803,2164803,2164803
"257","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",18,"KULTURA IN CIVILNA DRUŽBA",1802,"Ohranjanje kulturne dedišèine",180201,"Varstvo kulturne dedišèine, arhivska in knjižnièna dejavnost",431620,435100,690940
"258","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180305,"Promocija in razvoj slovenskega jezika",1476560,1542377,1600146
"259","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1901,"Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa",190102,"Podporne aktivnosti na podroèju izobraževanja in športa",28664150.26,62542057.32,79918020.69
"260","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1902,"Predšolska vzgoja",190201,"Izvajanje predšolske vzgoje",999134,1107687,1077129
"261","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1902,"Predšolska vzgoja",190202,"Poveèanje vkljuèenosti otrok v predšolsko vzgojo",19707885,16102297,16693832
"262","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1903,"Osnovno šolstvo",190301,"Izvajanje osnovnošolskih programov",621040184,642725996,664372448
"263","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1903,"Osnovno šolstvo",190302,"Dejavnost glasbenega šolstva",42429781,45855992,47002392
"264","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1903,"Osnovno šolstvo",190303,"Dejavnost zavodov za otroke in mladostnike s posebnimi potrebami",27517004,29685657,30736548
"265","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1904,"Srednje splošno in poklicno šolstvo",190401,"Izvajanje srednješolskih izobraževalnih programov",272738295,285370154,289301530
"266","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1904,"Srednje splošno in poklicno šolstvo",190402,"Dijaški domovi",10821000,10946513,11282000
"267","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1905,"Višje in visokošolsko izobraževanje",190501,"Dejavnost višjega šolstva",14498202,14197595,15130000
"268","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1905,"Višje in visokošolsko izobraževanje",190502,"Dejavnost visokega šolstva",269995296.2,256526144.5,266272467
"269","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1905,"Višje in visokošolsko izobraževanje",190504,"Študentski domovi",1650036,1207354,1307354
"270","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1905,"Višje in visokošolsko izobraževanje",190505,"Univerzitetne knjižnice",4577610,4572992.11,4244554
"271","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1906,"Izobraževanje odraslih",190601,"Izvajanje dejavnosti izobraževanja odraslih",3110990.71,3078042,3119287
"272","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1908,"Pomoèi šolajoèim",190801,"Prehrana študentov, dijakov in uèencev",32971637,40217266,40608744
"273","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1908,"Pomoèi šolajoèim",190802,"Prevozi študentov, dijakov, uèencev in gojencev v zavodih za usposabljanje",1898000,1823000,1963000
"274","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1908,"Pomoèi šolajoèim",190803,"Bivanje študentov",3394315,3338846,3338846
"275","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1908,"Pomoèi šolajoèim",190804,"Šola v naravi",406787,406787,406787
"276","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1909,"Šport in rekreacija",190901,"Programske in razvojne naloge športa",10517563.95,9928482,9887482
"277","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3330,"Ministrstvo za izobraževanje, znanost in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1909,"Šport in rekreacija",190902,"Športna infrastruktura",16584994.56,8e+05,2800000
"278","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3331,"Urad Republike Slovenije za mladino",19,"IZOBRAŽEVANJE IN ŠPORT",1901,"Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa",190103,"Urejanje sistema dejavnosti za mladino",358293,327095.52,299891.84
"279","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3331,"Urad Republike Slovenije za mladino",19,"IZOBRAŽEVANJE IN ŠPORT",1901,"Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa",190104,"Programi za mlade",1832575,1826345,3826345
"280","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",333,"MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST IN ŠPORT",3333,"Inšpektorat Republike Slovenije za šolstvo in šport",19,"IZOBRAŽEVANJE IN ŠPORT",1901,"Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa",190101,"Urejanje izobraževalnega sistema",759335.28,799026,771152.24
"281","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",502,"Znanstveno raziskovalna dejavnost",50201,"Raziskovalni programi in projekti",35609,NA,NA
"282","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50501,"Urejanje podroèja informacijske družbe in elektronskih komunikacij",566942,481884,481884
"283","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",10,"TRG DELA IN DELOVNI POGOJI",1002,"APZ - Usposabljanje in izobraževanje",100201,"Usposabljanje in izobraževanje",36626,NA,NA
"284","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1801,"Urejanje sistema in podporne dejavnosti na podroèju kulture",180102,"Podporne dejavnosti na podroèju kulture",6147228,6678173.01,6950157.24
"285","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1802,"Ohranjanje kulturne dedišèine",180201,"Varstvo kulturne dedišèine, arhivska in knjižnièna dejavnost",65378649,49193440,51505820
"286","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180301,"Kulturne dejavnosti manjšin",1723342.84,NA,NA
"287","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180302,"Mediji in avdiovizualna kultura",9014468,8094011,8966560
"288","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180303,"Mednarodno sodelovanje na podroèju kulture",827527,766596,985838
"289","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180304,"Založništvo",4597575,4786479,5040856
"290","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180305,"Promocija in razvoj slovenskega jezika",64877,321288,646288
"291","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180306,"Nagrade in socialne pravice na podroèju kulture",6124517,6792471,7559044
"292","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180307,"Ljubiteljska kultura",3874026,3953724,4013416
"293","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180308,"Umetnostni programi",55734350,58356636,62700779
"294","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1804,"Podpora nevladnim organizacijam in civilni družbi",180403,"Podpora verskim skupnostim",1890000,1730000,1724927
"295","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",19,"IZOBRAŽEVANJE IN ŠPORT",1907,"Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj",190703,"Štipendije za potrebe kulturne dejavnosti",524821,740246,837469.55
"296","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",20,"SOCIALNA VARNOST",2002,"Socialne pomoèi in nadomestila neposredno upravièencem",200204,"Drugi transferi za zagotavljanje socialne varnosti",570000,640000,660000
"297","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3341,"Arhiv Republike Slovenije",18,"KULTURA IN CIVILNA DRUŽBA",1802,"Ohranjanje kulturne dedišèine",180202,"Urejanje sistema in podporne dejavnosti na podroèju arhiviranja",2886578.53,3178697.23,3520999.77
